timestamp_utc_gps,timestamp_utc_local,latitude_dd,longitude_dd,altitude_m,bearing_deg,accuracy_m, speed_ms, speed_accuracy_ms
1696540454695,1696540455126,32.83798562813497,-84.81533620365195,365.67234520558014,0.0,8.0,0.0,20.0
1696540454695,1696540455228,32.83798562813497,-84.81533620365195,365.67234520558014,0.0,8.0,0.0,20.0
1696540454695,1696540455329,32.83798562813497,-84.81533620365195,365.67234520558014,0.0,8.0,0.0,20.0
1696540454695,1696540455429,32.83798562813497,-84.81533620365195,365.67234520558014,0.0,8.0,0.0,20.0
1696540454695,1696540455531,32.83798562813497,-84.81533620365195,365.67234520558014,0.0,8.0,0.0,20.0
1696540454695,1696540455633,32.83798562813497,-84.81533620365195,365.67234520558014,0.0,8.0,0.0,20.0
1696540454695,1696540455734,32.83798562813497,-84.81533620365195,365.67234520558014,0.0,8.0,0.0,20.0
1696540454695,1696540455836,32.83798562813497,-84.81533620365195,365.67234520558014,0.0,8.0,0.0,20.0
1696540454695,1696540455937,32.83798562813497,-84.81533620365195,365.67234520558014,0.0,8.0,0.0,20.0
1696540454695,1696540456038,32.83798562813497,-84.81533620365195,365.67234520558014,0.0,8.0,0.0,20.0
